,name,ingredients,ingredients_pre,url,serve
2050,차돌박이 나시고랭,"차돌박이150g,숙주1줌,계란2개,태국고추3개,다진마늘1t,통마늘2개,쪽파1개,간장2t,굴소스2t,맛술2t,설탕1t,후추1꼬집,식용유3t,밥1공기","['계란', '굴소스', '간장', '쪽파', '숙주', '태국고추', '맛술', '마늘', '후추', '식용유', '통마늘', '차돌박이', '설탕', '밥']",https://www.haemukja.com/recipes/3671,1
2051,가래떡 떡볶이,"고춧가루2큰술,설탕4큰술,간장4큰술,고추장2큰술,다시팩1개,양배추1컵,어묵2장,가래떡1줄,쪽파1큰술","['간장', '쪽파', '가래떡', '양배추', '고추장', '고춧가루', '어묵', '다시팩', '설탕']",https://www.haemukja.com/recipes/3673,2
2052,리얼 팥물,"흙애서 적두3/2컵,소금한 꼬집","['흙애서 적두', '소금']",https://www.haemukja.com/recipes/3670,1
2053,바지락 칼국수,"바지락400g,물700L,다진마늘1/2큰 술,당근1/10개,애호박1/6개,칼국수면300g,국간장1/2큰 술","['애호박', '칼국수면', '국간장', '당근', '바지락', '마늘']",https://www.haemukja.com/recipes/3669,2
2054,굴튀김&타르타르 소스,"굴300,계란2개,다진피클2큰 술,레몬즙3큰 술,머스타드 소스3작은 술,마요네즈6큰 술,빵가루2컵,계란3개,튀김가루3큰술,녹말2큰술","['계란', '마요네즈', '녹말', '빵가루', '레몬즙', '피클', '굴', '튀김가루', '머스타드 소스']",https://www.haemukja.com/recipes/3668,4
2055,어묵탕,"종합어묵500g,물1.2L,다시팩1개,무100g,당근100g,국간장3큰 술","['국간장', '당근', '종합어묵', '다시팩', '무']",https://www.haemukja.com/recipes/3666,2
2056,레몬 크림 새우,"레몬즙2큰 술,연유2큰 술,생크림3큰 술,마요네즈6큰 술,새우20마리,청주2큰 술,감자전분1컵,튀김 가루1/3컵,계란흰자3개,식용유1/3컵","['마요네즈', '청주', '계란흰자', '새우', '레몬즙', '연유', '감자전분', '튀김 가루', '식용유', '생크림']",https://www.haemukja.com/recipes/3667,3
2057,후무스,"흙애서 병아리콩1컵,식초(레몬즙)약간,타히니페이스트약간,마늘가루약간,소금1 작은 술,쿠민파우더(후추)약간","['쿠민파우더', '마늘가루', '흙애서 병아리콩', '소금', '타히니페이스트', '식초']",https://www.haemukja.com/recipes/3665,1
2058,신호등스팸구이,"스팸1개,청고추2개,홍고추2개,메추리알16개,소금약간,후춧가루약간,식용유적당량","['메추리알', '후춧가루', '홍고추', '스팸', '소금', '식용유', '청고추']",https://www.haemukja.com/recipes/3657,2
2059,육사시미포키,"육회용 고기200g,양상추적당량,양파작은 것 반 개,청양고추1 개,간장2 큰술,설탕1 큰술,꿀 혹은 올리고당1 큰술,레몬즙1 큰술,후추약간,와사비약간,후리카게1 큰술,참기름1 큰술,김적당량","['와사비', '간장', '청양고추', '후리카게', '김', '레몬즙', '후추', '참기름', '양파', '육회용 고기', '양상추', '설탕', '꿀 혹은 올리고당']",https://www.haemukja.com/recipes/3663,2
2060,홈메이드갈릭마요네즈,"식용유(까놀라유, 포도씨유 등)400g,달걀2 개,다진마늘1 티스푼,소금1 티스푼,후추약간,연유2 큰술,설탕1 큰술,파마산 치즈가루(선택)1 큰술,갈릭파우더(대형마트에서 쉽게 구할 수 있습니다.)2 큰술","['파마산 치즈가루', '소금', '연유', '마늘', '달걀', '후추', '식용유', '갈릭파우더', '설탕']",https://www.haemukja.com/recipes/3664,2
2061,계란국,"계란3개,국물멸치4~5마리,쪽파1~2줄기,소금적당량","['계란', '쪽파', '소금', '국물멸치']",https://www.haemukja.com/recipes/3658,2
2062,버섯덮밥,"표고버섯4개,양파1/2개,부추1/4줌,굴소스1~2큰술,올리고당1/2큰술,맛간장2큰술,소금약간,후춧가루약간,다진마늘1/2작은술,전분1큰술,물1.5~2컵,밥2공기","['굴소스', '올리고당', '전분', '표고버섯', '맛간장', '부추', '소금', '마늘', '양파', '후춧가루', '밥']",https://www.haemukja.com/recipes/3659,2
2063,소고기덮밥,"소고기등심150g,시금치2줄기,표고버섯3개,다진마늘1/2작은술,올리브유적당량,소금약간,후춧가루약간,잣4개,고추장2큰술,참기름1큰술,물엿2큰술","['물엿', '표고버섯', '소고기등심', '소금', '시금치', '고추장', '마늘', '참기름', '올리브유', '잣', '후춧가루']",https://www.haemukja.com/recipes/3660,1
2064,매콤새콤 단무지무침,"단무지200g,레몬즙3 큰술,설탕 혹은 꿀이나 올리고당2 큰술,고춧가루1.5 큰술,후리카게(선택)1 큰술,간장1 큰술,대파 채썬 것(선택)약간","['간장', '후리카게', '레몬즙', '설탕 혹은 꿀이나 올리고당', '고춧가루', '대파 채', '단무지']",https://www.haemukja.com/recipes/3661,1
2065,갑오징어볶음,"손질갑오징어400g,양파1개,양송이버섯6개","['갑오징어', '양파', '양송이버섯']",https://www.haemukja.com/recipes/3645,2
2066,달걀 순두부국,"순두부한개,애호박1/4개,달걀2개,대파반개,간장약간,소금약간,멸치한줌","['애호박', '순두부한개', '간장', '대파', '소금', '멸치', '달걀']",https://www.haemukja.com/recipes/3652,2
2067, 닭안심 크림 리조또,"찬밥1공기,닭안심1개,양송이1개,브로콜리10g,양파1/8개,마늘1개,페페로치니2개,베이비야채3g,우유150ml,생크림100ml,치킨스톡큐브1개,화이트와인2큰술,파마산치즈1큰술,드라이 바질한꼬집,소금2꼬집,후추약간","['생크림', '페페로치니', '후추', '우유', '파마산치즈', '소금', '양송이', '베이비야채', '치킨스톡큐브', '브로콜리', '마늘', '닭안심', '드라이 바질', '양파', '화이트와인', '찬밥']",https://www.haemukja.com/recipes/3653,1
2068, 바지락 순두부 찌개,"바지락10개,팽이버섯1/8개,대파6cm,양파1/6개,마늘2개,고추1/4개씩,순두부1/2모,달걀1개,고추기름1큰술,국간장1큰술","['순두부', '고추', '고추기름', '대파', '국간장', '팽이버섯', '바지락', '마늘', '달걀', '양파']",https://www.haemukja.com/recipes/3654,1
2069,목이버섯 볶음,"목이버섯한줌,당근1/4개,다진마늘반큰술,간장한큰술,참기름약간","['목이버섯', '간장', '당근', '마늘', '참기름']",https://www.haemukja.com/recipes/3650,1
2070,베이컨 달걀 크레페,"달걀1개,베이컨1장,양송이1개,방울토마토1개,드라이 바질약간,버터약간,[크레페 반죽] 밀가루50g,우유1/4컵,설탕2작은술,소금한꼬집,달걀1개,버터1큰술","['버터', '방울토마토', '소금', '밀가루', '양송이', '달걀', '드라이 바질', '베이컨', '우유', '설탕']",https://www.haemukja.com/recipes/3655,1
2071,치킨치즈오븐스파게티,"닭가슴살400g,스파게티면200g,토마토소스1통,양파1개,모짜렐라치즈100g","['토마토소스', '양파', '스파게티면', '모짜렐라치즈', '닭가슴살']",https://www.haemukja.com/recipes/3647,2
2072,데리야끼치킨덮밥,"닭가슴살250g,줄기콩반줌,방울토마토4개,양송이버섯4개","['양송이버섯', '닭가슴살', '방울토마토', '줄기콩']",https://www.haemukja.com/recipes/3646,1
2073,주꾸미연포탕,"주꾸미400g,주키니호박1개,깻잎1/2팩","['주키니호박', '깻잎', '주꾸미']",https://www.haemukja.com/recipes/3648,2
2074,중국식 감자채볶음,"감자1개,피망1/4개,식초1작은술,소금약간","['소금', '식초', '피망', '감자']",https://www.haemukja.com/recipes/3649,1
2075,오징어밥,"오징어한마리,밥1인분,간장2큰술,미림2큰술,물한컵","['간장', '밥', '물한컵', '오징어한마리', '미림']",https://www.haemukja.com/recipes/3651,10
2076, 치즈 베이컨 포테이토,"감자1개,베이컨1개,체다치즈1개,모짜렐라 치즈한줌,드라이 바질약간,소금약간,후추약간,튀김용기름500ml","['튀김용기름', '감자', '체다치즈', '소금', '모짜렐라 치즈', '드라이 바질', '후추', '베이컨']",https://www.haemukja.com/recipes/3656,1
2077,해물 순두부,"바지락2컵,오징어1마리,양파1/2개,대파10cm,순두부1팩,새우4마리,청양고추1개,달걀2개,고춧가루2큰술,국간장1큰술,다진 마늘1큰술,다진 생강1작은술,후춧가루약간","['순두부', '대파', '국간장', '새우', '생강', '바지락', '고춧가루', '달걀', '마늘', '양파', '오징어', '청양고추', '후춧가루']",https://www.haemukja.com/recipes/3644,4
2078,제육볶음,"돼지목살300g,양파반개,고추두개,고추장두큰술,맛술4큰술,설탕한큰술,다진마늘한작은술,후춧가루1/6작은술,간장1.5큰술,참기름한큰술","['간장', '맛술', '고추장', '마늘', '돼지목살', '참기름', '양파', '후춧가루', '설탕', '고추두개']",https://www.haemukja.com/recipes/3640,2
2079,비빔밥 만두전,"홍고추1개,양파1/2개,쪽파5줄기,부침가루100G,물200o,소금1작은 술,GMF 비빔밥 만두1팩","['쪽파', '홍고추', '소금', '부침가루', '양파']",https://www.haemukja.com/recipes/3642,3
2080,항정살 명란덮밥,"항정살300g,양파1개,명란젓2~3덩이,쌀밥2공기,마요네즈약간,소금후추약간,쯔유(없다면 간장+설탕 반큰술)2큰술,간장2큰술,맛술종이컵 반컵,물종이컵 반컵","['마요네즈', '간장', '물종이컵 반컵', '명란젓', '쯔유', '맛술종이컵 반컵', '소금후추', '양파', '항정살', '쌀밥']",https://www.haemukja.com/recipes/3643,2
2081,병아리콩 강정,"흙애서 병아리콩한 줌,올리고당조금,설탕조금","['흙애서 병아리콩', '올리고당', '설탕']",https://www.haemukja.com/recipes/3639,1
2082,쌈장열무비빔밥,"열무5줄기,밥2공기,계란2개,참기름2큰술,쌈장3~4큰술,참깨약간","['계란', '참깨', '쌈장', '열무', '참기름', '밥']",https://www.haemukja.com/recipes/3641,2
2083,가지된장덮밥,"가지1개,돼지고기 다짐육50g,밥1공기,대파1/2대,양파1/2개,된장1t,두반장1/2t,청양고추1개,다진마늘1/2t,참기름1t,식용유5t,전분물5t,소금1꼬집,후추1꼬집","['양파', '가지', '된장', '두반장', '대파', '소금', '전분물', '마늘', '후추', '참기름', '돼지고기 다짐육', '식용유', '청양고추', '밥']",https://www.haemukja.com/recipes/3638,1
2084,볶은 통곡물 강정,"흙애서 볶은 통곡물적당량,땅콩 볶은것, 아몬드, 건포도적당량,조청4 큰 술,설탕2 큰 술,물1 큰 술","['아몬드', '건포도', '조청', '땅콩 볶은', '설탕', '흙애서 볶은 통곡물']",https://www.haemukja.com/recipes/3637,1
2085,간장새우장&계란밥,"미림1컵,간장2컵,계란3개,참기름1작은 술,김가루조금,새우12마리,대파1/2개,양파1/4개,말린표고버섯1개,청양고추1개,마늘3쪽,생강1개,건고추1/2개,통후추5알,다시마1장","['계란', '간장', '건고추', '말린표고버섯', '대파', '다시마', '통후추', '새우', '생강', '미림', '마늘', '참기름', '양파', '청양고추', '김가루']",https://www.haemukja.com/recipes/3636,3
2086,치즈소스 가래떡구이,"가래떡적당량,휘핑크림80ml,우유80ml,슬라이스치즈5장,설탕소금약간","['휘핑크림', '설탕소금', '가래떡', '슬라이스치즈', '우유']",https://www.haemukja.com/recipes/3635,2
2087,명란젓 오차즈케,"쪽파1개,명란젓1개,녹차잎조금,밥1공기,김가루조금,후리가케3g","['녹차잎', '후리가케', '밥', '쪽파', '명란젓', '김가루']",https://www.haemukja.com/recipes/3629,1
2088,홈메이드 단팥빵,"흙애서 적두2컵,설탕(흑)1컵,소금1T","['소금', '흙애서 적두', '설탕']",https://www.haemukja.com/recipes/3631,1
2089,크로와상 샌드위치,"크로와상10개,슬라이스 치즈5장,맛살5줄,샌드위침 햄1봉지,토마토5개,치커리or양상추약간,마요네즈3숟가락,허니머스타드소스1숟가락,피클5개,설탕반 스푼","['치커리', '마요네즈', '슬라이스 치즈', '샌드위침 햄', '허니머스타드소스', '설탕반 스푼', '토마토', '피클', '크로와상', '맛살']",https://www.haemukja.com/recipes/3632,5
2090,몬테크리스토 샌드위치,"식빵3개,치즈2장,햄2장,우유1스푼,계란4개,머스타드2스푼,딸기잼2스푼,버터1큐브","['계란', '버터', '햄', '머스타드', '딸기잼', '치즈', '우유', '식빵']",https://www.haemukja.com/recipes/3633,1
2091,맥주안주 3종,"쟌슨빌 소세지6개,양파1/2개,피망1/2개,파프리카1/2개,브로콜리1컵,굴소스1큰 술,런천미트1캔,치즈1장,밀가루1/2컵,계란2개,빵가루1/2컵,오스카 마이어 베이컨10줄,양파2개","['계란', '굴소스', '오스카 마이어 베이컨', '쟌슨빌 소세지', '빵가루', '런천미트', '파프리카', '밀가루', '브로콜리', '치즈', '양파', '피망']",https://www.haemukja.com/recipes/3630,4
2092,홈메이드누텔라,"헤이즐넛150g,코코아가루4큰술,슈가파우더7큰술,기름3큰술","['슈가파우더', '코코아가루', '헤이즐넛', '기름']",https://www.haemukja.com/recipes/3634,5
2093,스파이시 튜나 베이크드 파스타,"펜네1인분,토마토소스2컵,양파1/4개,새송이버섯1개,참치1캔,치즈한봉지","['펜네', '토마토소스', '새송이버섯', '양파', '치즈한봉지', '참치']",https://www.haemukja.com/recipes/3626,1
2094,치즈김치전,"신김치2컵,양파1개,부침가루2컵,달걀2개,피자치즈1컵","['신김치', '피자치즈', '부침가루', '달걀', '양파']",https://www.haemukja.com/recipes/3620,4
2095,사골양지머리수육,"양지머리4-500g,레토르트 사골1 봉지,국물용 재료(월계수, 통후추, 파뿌리, 양파, 무 등)적당량,통깨적당량,간장1 큰술,식초1 큰술,매실액1 큰술,설탕1 큰술,참기름1 큰술","['간장', '파뿌리', '레토르트 사골', '양지머리', '매실액', '국물용 재료', '참기름', '양파', '통깨', '식초', '설탕', '통후추']",https://www.haemukja.com/recipes/3622,2
2096,양파덮밥,"양파1개,달걀2개,간장2큰술,미림2큰술,청양고추1개,가쓰오부시약간","['간장', '달걀', '양파', '청양고추', '가쓰오부시', '미림']",https://www.haemukja.com/recipes/3625,1
2097,돼지안심 스테이크,"돼지안심4덩어리,새송이버섯2개,발사믹식초약간,후추약간,어린잎채소한줌","['새송이버섯', '어린잎채소', '돼지안심', '후추', '발사믹식초']",https://www.haemukja.com/recipes/3627,1
2098,레드와인비네가 샐러드,"소금약간,후추약간,레드와인비네가3큰술,올리브유2큰술,병아리콩1컵,퀴노아1컵,슬라이스올리브반컵,달걀4개,파프리카한개","['퀴노아', '파프리카한개', '소금', '슬라이스올리브반컵', '달걀', '후추', '레드와인비네가', '올리브유', '병아리콩']",https://www.haemukja.com/recipes/3628,1
2099, 전복죽,"쌀두컵,전복4마리,감자한개,당근1/4개,쪽파5대,양파반개,참기름3큰술,국간장1.5큰술,소금1/3큰술","['쌀두컵', '감자한개', '쪽파', '국간장', '당근', '소금', '참기름', '양파', '전복']",https://www.haemukja.com/recipes/3619,5
2100,황태무채국,"황태2줌,무300g,건다시마1 조각,들깨가루1 ½큰술,참기름2 ½큰술,국간장⅔큰술,새우젓1큰술,다진 마늘⅔큰술","['국간장', '새우젓', '황태', '들깨가루', '건다시마', '마늘', '참기름', '무']",https://www.haemukja.com/recipes/3617,4
2101,굴샐러드,"굴150g,사과½개,귤1개,방울토마토1컵,양상추2줌,설탕1큰술,레몬즙2큰술,올리브유2큰술,소금약간","['사과', '귤', '방울토마토', '소금', '레몬즙', '굴', '올리브유', '양상추', '설탕']",https://www.haemukja.com/recipes/3618,4
2102,김밥김말이,"당면150g,김밥용김4 장,당근3/4 개,김밥용 단무지적당량,김밥용 우엉적당량,김밥용 햄적당량,간장1 큰술,참기름2 큰술,깨소금약간,물1 컵,튀김가루+밀가루1 컵","['튀김가루+밀가루', '당면', '간장', '김밥용 단무지', '깨소금', '김밥용 우엉', '당근', '김밥용김', '참기름', '김밥용 햄']",https://www.haemukja.com/recipes/3621,2
2103,옥수수버터또띠아,"또띠아2장,핫소스1 큰술,스위트칠리소스1 큰술,피자치즈2 줌,슬라이스 치즈2 장,옥수수반 캔,버터1 큰술,설탕1 큰술,후추약간","['슬라이스 치즈', '버터', '후추', '스위트칠리소스', '핫소스', '또띠아', '피자치즈', '옥수수반 캔', '설탕']",https://www.haemukja.com/recipes/3624,2
2104,얼갈이 된장국,"얼갈이 배추2덩이,두부1모,된장1큰술,다진마늘1/3큰술,다시마5cm 2장,멸치10마리","['된장', '얼갈이 배추', '두부', '멸치', '마늘', '다시마']",https://www.haemukja.com/recipes/3614,2
